part_number,name_he,name_en,description,manufacturer,category,barcode,price,cost,currency,vat_included,stock_qty,min_stock,location,weight_kg,dimensions,warranty_months,side,part_type,image_url,notes,is_active,cross_refs,fitments
1496,מצת SORENTO,,,CHAMPION,הצתה,,10.99,,GBP,1,,,,,,,,spark_plug,,מקור: קטלוג מקוון לא רשמי (AUTODOC). לא לשימוש מסחרי.,1,,קיה:SORENTO:2020:2026
0 242 236 571,מצת SORENTO,,,BOSCH,הצתה,,10.49,,GBP,1,,,,,,,,spark_plug,,מקור: קטלוג מקוון לא רשמי (AUTODOC). לא לשימוש מסחרי.,1,,קיה:SORENTO:2020:2026
0 242 140 515,מצת SORENTO,,,BOSCH,הצתה,,11.99,,GBP,1,,,,,,,,spark_plug,,מקור: קטלוג מקוון לא רשמי (AUTODOC). לא לשימוש מסחרי.,1,,קיה:SORENTO:2020:2026
CUK 23 024,מסנן מזגן SORENTO,,,MANN-FILTER,מסננים,,19.49,,GBP,1,,,,,,,,cabin_filter,,מקור: קטלוג מקוון לא רשמי (AUTODOC). לא לשימוש מסחרי.,1,,קיה:SORENTO:2020:2026
FP 23 024,מסנן מזגן SORENTO,,,MANN-FILTER,מסננים,,24.49,,GBP,1,,,,,,,,cabin_filter,,מקור: קטלוג מקוון לא רשמי (AUTODOC). לא לשימוש מסחרי.,1,,קיה:SORENTO:2020:2026
J1340325,מסנן מזגן SORENTO,,,BLUE PRINT,מסננים,,11.49,,GBP,1,,,,,,,,cabin_filter,,מקור: קטלוג מקוון לא רשמי (AUTODOC). לא לשימוש מסחרי.,1,,קיה:SORENTO:2020:2026
37-12 320 0024,מסנן מזגן SORENTO,,,MEYLE,מסננים,,25.99,,GBP,1,,,,,,,,cabin_filter,,מקור: קטלוג מקוון לא רשמי (AUTODOC). לא לשימוש מסחרי.,1,,קיה:SORENTO:2020:2026
K 1444A,מסנן מזגן SORENTO,,,FILTRON,מסננים,,15.99,,GBP,1,,,,,,,,cabin_filter,,מקור: קטלוג מקוון לא רשמי (AUTODOC). לא לשימוש מסחרי.,1,,קיה:SORENTO:2020:2026
QFC0584,מסנן מזגן SORENTO,,,BOSCH,מסננים,,14.49,,GBP,1,,,,,,,,cabin_filter,,מקור: קטלוג מקוון לא רשמי (AUTODOC). לא לשימוש מסחרי.,1,,קיה:SORENTO:2020:2026
E6990LI,מסנן מזגן SORENTO,,,QUINTON HAZELL,מסננים,,14.49,,GBP,1,,,,,,,,cabin_filter,,מקור: קטלוג מקוון לא רשמי (AUTODOC). לא לשימוש מסחרי.,1,,קיה:SORENTO:2020:2026
26-2616,מסנן מזגן SORENTO,,,HENGST FILTER,מסננים,,25.99,,GBP,1,,,,,,,,cabin_filter,,מקור: קטלוג מקוון לא רשמי (AUTODOC). לא לשימוש מסחרי.,1,,קיה:SORENTO:2020:2026
E6990LC,מסנן מזגן SORENTO,,,MAXGEAR,מסננים,,18.49,,GBP,1,,,,,,,,cabin_filter,,מקור: קטלוג מקוון לא רשמי (AUTODOC). לא לשימוש מסחרי.,1,,קיה:SORENTO:2020:2026
CC0245,מסנן מזגן SORENTO,,,DENSO,מסננים,,14.49,,GBP,1,,,,,,,,cabin_filter,,מקור: קטלוג מקוון לא רשמי (AUTODOC). לא לשימוש מסחרי.,1,,קיה:SORENTO:2020:2026
BFC1472,מסנן מזגן SORENTO,,,BORG & BECK,מסננים,,28.49,,GBP,1,,,,,,,,cabin_filter,,מקור: קטלוג מקוון לא רשמי (AUTODOC). לא לשימוש מסחרי.,1,,קיה:SORENTO:2020:2026
DVF5089,מסנן מזגן SORENTO,,,BORG & BECK,מסננים,,22.99,,GBP,1,,,,,,,,cabin_filter,,מקור: קטלוג מקוון לא רשמי (AUTODOC). לא לשימוש מסחרי.,1,,קיה:SORENTO:2020:2026
VOL-68438/K,מסנן מזגן SORENTO,,,VOLLER FILTERS,מסננים,,14.99,,GBP,1,,,,,,,,cabin_filter,,מקור: קטלוג מקוון לא רשמי (AUTODOC). לא לשימוש מסחרי.,1,,קיה:SORENTO:2020:2026
C 25 129,מסנן אוויר SORENTO,,,ACKOJA,מסננים,,19.,,GBP,1,,,,,,,,air_filter,,מקור: קטלוג מקוון לא רשמי (AUTODOC). לא לשימוש מסחרי.,1,,קיה:SORENTO:2020:2026
ADBP220088,מסנן אוויר SORENTO,,,QUINTON HAZELL,מסננים,,16.99,,GBP,1,,,,,,,,air_filter,,מקור: קטלוג מקוון לא רשמי (AUTODOC). לא לשימוש מסחרי.,1,,קיה:SORENTO:2020:2026
J1320346,מסנן אוויר SORENTO,,,BLUE PRINT,מסננים,,16.99,,GBP,1,,,,,,,,air_filter,,מקור: קטלוג מקוון לא רשמי (AUTODOC). לא לשימוש מסחרי.,1,,קיה:SORENTO:2020:2026
E2178L,מסנן אוויר SORENTO,,,HERTH+BUSS JAKOPARTS,מסננים,,16.99,,GBP,1,,,,,,,,air_filter,,מקור: קטלוג מקוון לא רשמי (AUTODOC). לא לשימוש מסחרי.,1,,קיה:SORENTO:2020:2026
8ZA 366 136-521,מסנן אוויר SORENTO,,,HELLA,מסננים,,13.49,,GBP,1,,,,,,,,air_filter,,מקור: קטלוג מקוון לא רשמי (AUTODOC). לא לשימוש מסחרי.,1,,קיה:SORENTO:2020:2026
FAF-HY-556,מסנן אוויר SORENTO,,,HELLA,מסננים,,9.59,,GBP,1,,,,,,,,air_filter,,מקור: קטלוג מקוון לא רשמי (AUTODOC). לא לשימוש מסחרי.,1,,קיה:SORENTO:2020:2026
CA0581,מסנן אוויר SORENTO,,,MAGNETI MARELLI,מסננים,,14.49,,GBP,1,,,,,,,,air_filter,,מקור: קטלוג מקוון לא רשמי (AUTODOC). לא לשימוש מסחרי.,1,,קיה:SORENTO:2020:2026
LVFA1760,מסנן אוויר SORENTO,,,MOTAQUIP,מסננים,,18.49,,GBP,1,,,,,,,,air_filter,,מקור: קטלוג מקוון לא רשמי (AUTODOC). לא לשימוש מסחרי.,1,,קיה:SORENTO:2020:2026
