part_number,name_he,name_en,manufacturer,category,side,part_type,notes,is_active,cross_refs,fitments
030115561AN,מסנן שמן — סיאט ARONA,מסנן שמן,VW,מנוע / סינון,,oil_filter,"מק""ט מקורי, רמת דגם. מקור: זרע פערי דגמים.",1,OEM:030115561AN:VW,סיאט:ARONA:2017:2026:1.0 TSI
04E115561AC,מסנן שמן — סיאט ARONA,מסנן שמן,VW,מנוע / סינון,,oil_filter,"מק""ט מקורי, רמת דגם. מקור: זרע פערי דגמים.",1,OEM:04E115561AC:VW,סיאט:ARONA:2017:2026:1.0 TSI
04E115561H,מסנן שמן — סיאט ARONA,מסנן שמן,VW,מנוע / סינון,,oil_filter,"מק""ט מקורי, רמת דגם. מקור: זרע פערי דגמים.",1,OEM:04E115561H:VW,סיאט:ARONA:2017:2026:1.0 TSI
04E115561T,מסנן שמן — סיאט ARONA,מסנן שמן,VW,מנוע / סינון,,oil_filter,"מק""ט מקורי, רמת דגם. מקור: זרע פערי דגמים.",1,OEM:04E115561T:VW,סיאט:ARONA:2017:2026:1.0 TSI
5Q0129620E,מסנן אוויר — סיאט IBIZA,מסנן אוויר,VW,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: זרע פערי דגמים.",1,OEM:5Q0129620E:VW,סיאט:IBIZA:2017:2026:1.5 TSI
5Q0129620G,מסנן אוויר — סיאט IBIZA,מסנן אוויר,VW,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: זרע פערי דגמים.",1,OEM:5Q0129620G:VW,סיאט:IBIZA:2017:2026:1.5 TSI
9802348680,מסנן אוויר — סיטרואן BERLINGO,מסנן אוויר,Citroen,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: זרע פערי דגמים.",1,OEM:9802348680:Citroen,סיטרואן:BERLINGO:2014:2021:1.6 BlueHDi
6447XF,מסנן מזגן — סיטרואן BERLINGO,מסנן מזגן,Citroen,מנוע / סינון,,cabin_filter,"מק""ט מקורי, רמת דגם. מקור: זרע פערי דגמים.",1,OEM:6447XF:Citroen,סיטרואן:BERLINGO:2014:2021:1.6 BlueHDi
6447XG,מסנן מזגן — סיטרואן BERLINGO,מסנן מזגן,Citroen,מנוע / סינון,,cabin_filter,"מק""ט מקורי, רמת דגם. מקור: זרע פערי דגמים.",1,OEM:6447XG:Citroen,סיטרואן:BERLINGO:2014:2021:1.6 BlueHDi
1610693780,מסנן שמן — סיטרואן BERLINGO,מסנן שמן,Citroen,מנוע / סינון,,oil_filter,"מק""ט מקורי, רמת דגם. מקור: זרע פערי דגמים.",1,OEM:1610693780:Citroen,סיטרואן:BERLINGO:2014:2021:1.6 BlueHDi
1680233580,מסנן שמן — סיטרואן BERLINGO,מסנן שמן,Citroen,מנוע / סינון,,oil_filter,"מק""ט מקורי, רמת דגם. מקור: זרע פערי דגמים.",1,OEM:1680233580:Citroen,סיטרואן:BERLINGO:2014:2021:1.6 BlueHDi
04E 115 561 H,מסנן שמן — סקודה OCTAVIA,מסנן שמן,VW,מנוע / סינון,,oil_filter,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:04E 115 561 H:VW,סקודה:OCTAVIA
5Q0 129 620 B,מסנן אוויר — סקודה OCTAVIA,מסנן אוויר,Skoda,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:5Q0 129 620 B:Skoda,סקודה:OCTAVIA:2013:2020
5Q0 129 620 C,מסנן אוויר — סקודה OCTAVIA,מסנן אוויר,Skoda,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:5Q0 129 620 C:Skoda,סקודה:OCTAVIA:2013:2020
04L 109 243 G,רצועת טיימינג — סקודה OCTAVIA,רצועת טיימינג,Skoda,מנוע,,timing_belt,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:04L 109 243 G:Skoda,סקודה:OCTAVIA:2013:2020
04E 129 620,מסנן אוויר — סקודה OCTAVIA,מסנן אוויר,VW,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:04E 129 620:VW,סקודה:OCTAVIA:2014:2020:1.4 TSI
5Q0413031FP,בולם זעזועים קדמי — סקודה OCTAVIA,בולם זעזועים קדמי,Skoda,מתלים,,shock_absorber_front,"מק""ט מקורי, רמת דגם. מקור: זרע חלקים מתכלים.",1,OEM:5Q0413031FP:Skoda,סקודה:OCTAVIA:2014:2020
04E 905 601,מצת — סקודה OCTAVIA,מצת,VW,הצתה,,spark_plug,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:04E 905 601:VW,סקודה:OCTAVIA:2014:2020:1.4 TSI
04E121600CS,משאבת מים — סקודה OCTAVIA,משאבת מים,Skoda,קירור,,water_pump,"מק""ט מקורי, רמת דגם. מקור: זרע חלקים מתכלים.",1,OEM:04E121600CS:Skoda,סקודה:OCTAVIA:2014:2020:1.4 TSI
04L 109 243 D,רצועת טיימינג — סקודה OCTAVIA,רצועת טיימינג,Skoda,מנוע,,timing_belt,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:04L 109 243 D:Skoda,סקודה:OCTAVIA:2017:2020
96 747 255 80,מסנן אוויר — פיג'ו 208,מסנן אוויר,Peugeot,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:96 747 255 80:Peugeot,פיג'ו:208:2012:2019
9805552080,מסנן אוויר — פיג'ו 3008,מסנן אוויר,Peugeot,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: זרע פערי דגמים.",1,OEM:9805552080:Peugeot,פיג'ו:3008:2016:2026:1.2 PureTech
26FL660,מגב — פיג'ו 5008,מגב,,תאורה ופחחות,,wiper_blade,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:26FL660,פיג'ו:5008
98 189 149 80,מסנן שמן — פיג'ו 5008,מסנן שמן,Peugeot,מנוע / סינון,,oil_filter,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:98 189 149 80:Peugeot,פיג'ו:5008:2016:2026
281132S000,מסנן אוויר — קיה CARENS,מסנן אוויר,Kia,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:281132S000:Kia,קיה:CARENS:2013:2019
58411A4000,דיסק בלם קדמי — קיה CARENS,דיסק בלם קדמי,Kia,בלמים,,brake_disc_front,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:58411A4000:Kia,קיה:CARENS:2013:2019
58411B2500,דיסק בלם קדמי — קיה CARENS,דיסק בלם קדמי,Kia,בלמים,,brake_disc_front,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:58411B2500:Kia,קיה:CARENS:2013:2019
58411-G2300,דיסק בלם קדמי — קיה NIRO,דיסק בלם קדמי,Kia,בלמים,,brake_disc_front,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:58411-G2300:Kia,קיה:NIRO:2016:2022
971330Z000,מסנן מזגן — קיה NIRO,מסנן מזגן,Hyundai,מנוע / סינון,,cabin_filter,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:971330Z000:Hyundai,קיה:NIRO:2016:2022
971332E260AT,מסנן מזגן — קיה NIRO,מסנן מזגן,Hyundai,מנוע / סינון,,cabin_filter,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:971332E260AT:Hyundai,קיה:NIRO:2016:2022
97133D1000,מסנן מזגן — קיה NIRO,מסנן מזגן,Hyundai,מנוע / סינון,,cabin_filter,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:97133D1000:Hyundai,קיה:NIRO:2016:2022
97133D3000,מסנן מזגן — קיה NIRO,מסנן מזגן,Hyundai,מנוע / סינון,,cabin_filter,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:97133D3000:Hyundai,קיה:NIRO:2016:2022
97133D3200,מסנן מזגן — קיה NIRO,מסנן מזגן,Hyundai,מנוע / סינון,,cabin_filter,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:97133D3200:Hyundai,קיה:NIRO:2016:2022
97133J9000,מסנן מזגן — קיה NIRO,מסנן מזגן,Hyundai,מנוע / סינון,,cabin_filter,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:97133J9000:Hyundai,קיה:NIRO:2016:2022
28113G6000,מסנן אוויר — קיה PICANTO,מסנן אוויר,Kia,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:28113G6000:Kia,קיה:PICANTO:2017:2026
37300-04070,אלטרנטור — קיה PICANTO,אלטרנטור,Kia,חשמל,,alternator,"מק""ט מקורי, רמת דגם. מקור: זרע חלקים מתכלים.",1,OEM:37300-04070:Kia,קיה:PICANTO:2017:2026
51712G6300,דיסק בלם קדמי — קיה PICANTO,דיסק בלם קדמי,Kia,בלמים,,brake_disc_front,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:51712G6300:Kia,קיה:PICANTO:2017:2026
58302-G6A10,רפידות בלם אחוריות — קיה PICANTO,רפידות בלם אחוריות,Kia,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: זרע חלקים מתכלים.",1,OEM:58302-G6A10:Kia,קיה:PICANTO:2017:2026
97133-G6000,מסנן מזגן — קיה PICANTO,מסנן מזגן,Kia,מנוע / סינון,,cabin_filter,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:97133-G6000:Kia,קיה:PICANTO:2017:2026
92202-G6000,פנס ערפל קדמי — קיה PICANTO,פנס ערפל קדמי,Kia,תאורה ופחחות,,fog_light,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:92202-G6000:Kia,קיה:PICANTO:2017:2026
8651107500,פגוש קדמי — קיה PICANTO,פגוש קדמי,Kia,תאורה ופחחות,,front_bumper,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:8651107500:Kia,קיה:PICANTO:2017:2026
92101-G6000,פנס ראשי שמאל — קיה PICANTO,פנס ראשי שמאל,Kia,תאורה ופחחות,,headlight_left,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:92101-G6000:Kia,קיה:PICANTO:2017:2026
