part_number,name_he,name_en,manufacturer,category,side,part_type,notes,is_active,cross_refs,fitments
81496-60010,פנס אחורי משולב — טויוטה RAV4,"Guide, Rear Combination Lamp No.2",Toyota,פנס אחורי משולב,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/4/diagram/8111/vin/JTMBFREV50J063539",1,OEM:81496-60010:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5; טויוטה:RAV4:2024:2024:A25A-FKS 2.5
90981-13044,פנס אחורי משולב — טויוטה RAV4,"Bulb, Tail & Stop Lamp",Toyota,פנס אחורי משולב,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/4/diagram/8111/vin/JTMBFREV50J063539",1,OEM:90981-13044:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
81555-42190,פנס אחורי משולב — טויוטה RAV4,"Socket & Wire, Rear Lamp",Toyota,פנס אחורי משולב,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/4/diagram/8111/vin/JTMBFREV50J063539",1,OEM:81555-42190:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
81584-42060,פנס אחורי משולב — טויוטה RAV4,"Gasket, Rear Lamp RH",Toyota,פנס אחורי משולב,ימין,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/4/diagram/8111/vin/JTMBFREV50J063539",1,OEM:81584-42060:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
81594-42020,פנס אחורי משולב — טויוטה RAV4,"Gasket, Rear Lamp LH",Toyota,פנס אחורי משולב,שמאל,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/4/diagram/8111/vin/JTMBFREV50J063539",1,OEM:81594-42020:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
81584-22040,פנס אחורי משולב — טויוטה RAV4,"Gasket, Rear Lamp",Toyota,פנס אחורי משולב,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/4/diagram/8111/vin/JTMBFREV50J063539",1,OEM:81584-22040:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
90981-15011,פנס אחורי משולב — טויוטה RAV4,"Bulb, Rear Turn Signal Lamp",Toyota,פנס אחורי משולב,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/4/diagram/8111/vin/JTMBFREV50J063539",1,OEM:90981-15011:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5; טויוטה:RAV4:2024:2024:A25A-FKS 2.5
81551-42191,פנס אחורי — טויוטה RAV4,פנס אחורי,Toyota,תאורה ופחחות,,taillight,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/4/diagram/8111/vin/JTMBFREV50J063539",1,OEM:81551-42191:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
81496-52020,פנס אחורי משולב — טויוטה RAV4,"Guide, Rear Combination Lamp",Toyota,פנס אחורי משולב,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/4/diagram/8111/vin/JTMBFREV50J063539",1,OEM:81496-52020:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5; טויוטה:HILUX DOUBLE CAB:2025:2025:1GD-FTV 2.8; טויוטה:RAV4:2024:2024:A25A-FKS 2.5; טויוטה:HILUX DOUBLE CAB:2025:2025:2GD-FTV 2.4D
81561-42191,פנס אחורי משולב — טויוטה RAV4,"Lens & Body, Rear Combination Lamp, LH",Toyota,פנס אחורי משולב,שמאל,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/4/diagram/8111/vin/JTMBFREV50J063539",1,OEM:81561-42191:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
81581-42061,פנס אחורי משולב — טויוטה RAV4,"Lens and Body, Rear Lamp, RH",Toyota,פנס אחורי משולב,ימין,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/4/diagram/8111/vin/JTMBFREV50J063539",1,OEM:81581-42061:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
81591-42021,פנס אחורי משולב — טויוטה RAV4,"Lens and Body, Rear Lamp, LH",Toyota,פנס אחורי משולב,שמאל,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/4/diagram/8111/vin/JTMBFREV50J063539",1,OEM:81591-42021:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
90987-04004,ABS ובקרת יציבות — טויוטה RAV4,"Relay, Stop Lamp Control",Toyota,ABS ובקרת יציבות,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/4/diagram/8414/vin/JTMBFREV50J063539",1,OEM:90987-04004:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5; טויוטה:HILUX DOUBLE CAB:2025:2025:2GD-FTV 2.4D
89545-48070,חיישן ABS — טויוטה RAV4,חיישן ABS,Toyota,חיישנים,,abs_sensor,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/4/diagram/8414/vin/JTMBFREV50J063539",1,OEM:89545-48070:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
89546-48070,חיישן ABS — טויוטה RAV4,חיישן ABS,Toyota,חיישנים,,abs_sensor,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/4/diagram/8414/vin/JTMBFREV50J063539",1,OEM:89546-48070:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
89542-42050,חיישן ABS — טויוטה RAV4,חיישן ABS,Toyota,חיישנים,,abs_sensor,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/4/diagram/8414/vin/JTMBFREV50J063539",1,OEM:89542-42050:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
89543-42050,חיישן ABS — טויוטה RAV4,חיישן ABS,Toyota,חיישנים,,abs_sensor,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/4/diagram/8414/vin/JTMBFREV50J063539",1,OEM:89543-42050:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
89634-42020,ABS ובקרת יציבות — טויוטה RAV4,"Bracket, Computer",Toyota,ABS ובקרת יציבות,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/4/diagram/8414/vin/JTMBFREV50J063539",1,OEM:89634-42020:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
89630-42082,ABS ובקרת יציבות — טויוטה RAV4,"Computer Assy, 4WD",Toyota,ABS ובקרת יציבות,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/4/diagram/8414/vin/JTMBFREV50J063539",1,OEM:89630-42082:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
47287-20010,בוכנת בלם ראשית — טויוטה RAV4,"Label, Brake Fluid Information",Toyota,בוכנת בלם ראשית,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/2/diagram/4702/vin/JTMBFREV50J063539",1,OEM:47287-20010:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
47230-20140,בוכנת בלם ראשית — טויוטה RAV4,"Cap Assy, Brake Master Cylinder Reservoir Filler",Toyota,בוכנת בלם ראשית,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/2/diagram/4702/vin/JTMBFREV50J063539",1,OEM:47230-20140:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
47220-42100,בוכנת בלם ראשית — טויוטה RAV4,"Reservoir Sub-Assy, Brake Master Cylinder",Toyota,בוכנת בלם ראשית,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/2/diagram/4702/vin/JTMBFREV50J063539",1,OEM:47220-42100:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
47299-25010,בוכנת בלם ראשית — טויוטה RAV4,"Strainer, Brake Master Cylinder Reservoir",Toyota,בוכנת בלם ראשית,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/2/diagram/4702/vin/JTMBFREV50J063539",1,OEM:47299-25010:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
47201-42382,בוכנת בלם ראשית — טויוטה RAV4,"Cylinder Sub-Assy, Brake Master w/Plate",Toyota,בוכנת בלם ראשית,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/2/diagram/4702/vin/JTMBFREV50J063539",1,OEM:47201-42382:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
90029-15803,בוכנת בלם ראשית — טויוטה RAV4,"Ring Pin, Brake Master Cylinder",Toyota,בוכנת בלם ראשית,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/2/diagram/4702/vin/JTMBFREV50J063539",1,OEM:90029-15803:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5; טויוטה:RAV4:2024:2024:A25A-FKS 2.5; טויוטה:HILUX DOUBLE CAB:2025:2025:1GD-FTV 2.8
90029-48001,בוכנת בלם ראשית — טויוטה RAV4,"Grommet, Master Cylinder Reservoir",Toyota,בוכנת בלם ראשית,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/2/diagram/4702/vin/JTMBFREV50J063539",1,OEM:90029-48001:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5; טויוטה:RAV4:2024:2024:A25A-FKS 2.5
90015-AH002,בוכנת בלם ראשית — טויוטה RAV4,"Ring, O (Brake Master Cylinder)",Toyota,בוכנת בלם ראשית,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/2/diagram/4702/vin/JTMBFREV50J063539",1,OEM:90015-AH002:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5; טויוטה:RAV4:2024:2024:A25A-FKS 2.5
90467-15022,רדיאטור ויציאת מים — טויוטה RAV4,"Clamp or Clip, Hose",Toyota,רדיאטור ויציאת מים,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/1/diagram/1603/vin/JTMBFREV50J063539",1,OEM:90467-15022:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5; טויוטה:RAV4:2024:2024:A25A-FKS 2.5
96134-51700,רדיאטור ויציאת מים — טויוטה RAV4,Clip (Water By-Pass Hose No.2),Toyota,רדיאטור ויציאת מים,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/1/diagram/1603/vin/JTMBFREV50J063539",1,OEM:96134-51700:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
96136-41901,רדיאטור ויציאת מים — טויוטה RAV4,Clip (Water By-Pass Hose No.2),Toyota,רדיאטור ויציאת מים,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/1/diagram/1603/vin/JTMBFREV50J063539",1,OEM:96136-41901:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
96136-44301,רדיאטור ויציאת מים — טויוטה RAV4,"Clip, Radiator Hose",Toyota,רדיאטור ויציאת מים,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/1/diagram/1603/vin/JTMBFREV50J063539",1,OEM:96136-44301:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
96136-44801,רדיאטור ויציאת מים — טויוטה RAV4,"Clip, Radiator Hose",Toyota,רדיאטור ויציאת מים,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/1/diagram/1603/vin/JTMBFREV50J063539",1,OEM:96136-44801:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
96137-41501,רדיאטור ויציאת מים — טויוטה RAV4,"Clamp or Clip, Hose",Toyota,רדיאטור ויציאת מים,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/1/diagram/1603/vin/JTMBFREV50J063539",1,OEM:96137-41501:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
90466-C0026,רדיאטור ויציאת מים — טויוטה RAV4,"Clamp or Clip, Hose",Toyota,רדיאטור ויציאת מים,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/1/diagram/1603/vin/JTMBFREV50J063539",1,OEM:90466-C0026:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
90467-13128,רדיאטור ויציאת מים — טויוטה RAV4,"Clamp or Clip, Hose (Radiator Pipe)",Toyota,רדיאטור ויציאת מים,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/1/diagram/1603/vin/JTMBFREV50J063539",1,OEM:90467-13128:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
90099-04119,רדיאטור ויציאת מים — טויוטה RAV4,Standard Part,Toyota,רדיאטור ויציאת מים,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/1/diagram/1603/vin/JTMBFREV50J063539",1,OEM:90099-04119:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
90099-05164,רדיאטור ויציאת מים — טויוטה RAV4,Standard Part,Toyota,רדיאטור ויציאת מים,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/1/diagram/1603/vin/JTMBFREV50J063539",1,OEM:90099-05164:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
91671-A0820,רדיאטור ויציאת מים — טויוטה RAV4,Standard Part,Toyota,רדיאטור ויציאת מים,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/1/diagram/1603/vin/JTMBFREV50J063539",1,OEM:91671-A0820:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
91671-J0820,רדיאטור ויציאת מים — טויוטה RAV4,Standard Part,Toyota,רדיאטור ויציאת מים,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/1/diagram/1603/vin/JTMBFREV50J063539",1,OEM:91671-J0820:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
96133-41500,מגבר בלמים וצינור ואקום — טויוטה RAV4,Clip (Union to Connector Tube Hose),Toyota,מגבר בלמים וצינור ואקום,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/2/diagram/4703/vin/JTMBFREV50J063539",1,OEM:96133-41500:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
44763-42060,מגבר בלמים וצינור ואקום — טויוטה RAV4,"Tube, Hose to Hose No.1",Toyota,מגבר בלמים וצינור ואקום,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/2/diagram/4703/vin/JTMBFREV50J063539",1,OEM:44763-42060:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
44774-42110,מגבר בלמים וצינור ואקום — טויוטה RAV4,"Hose, Union to Connector Tube",Toyota,מגבר בלמים וצינור ואקום,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/2/diagram/4703/vin/JTMBFREV50J063539",1,OEM:44774-42110:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
44772-42070,מגבר בלמים וצינור ואקום — טויוטה RAV4,"Hose, Check Valve to Connector Tube",Toyota,מגבר בלמים וצינור ואקום,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/2/diagram/4703/vin/JTMBFREV50J063539",1,OEM:44772-42070:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
44783-42030,מגבר בלמים וצינור ואקום — טויוטה RAV4,"Clamp, Vacuum Hose",Toyota,מגבר בלמים וצינור ואקום,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/2/diagram/4703/vin/JTMBFREV50J063539",1,OEM:44783-42030:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
44785-12040,מגבר בלמים וצינור ואקום — טויוטה RAV4,"Gasket, Brake Booster",Toyota,מגבר בלמים וצינור ואקום,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/2/diagram/4703/vin/JTMBFREV50J063539",1,OEM:44785-12040:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
47264-63010,מגבר בלמים וצינור ואקום — טויוטה RAV4,"Clevis, Brake Master Cylinder Push Rod",Toyota,מגבר בלמים וצינור ואקום,,,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/2/diagram/4703/vin/JTMBFREV50J063539",1,OEM:47264-63010:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
